日付,レース場,レース番号,締切予定時刻,ステータス,艇番,選手名,級別,支部,全国勝率,当地勝率,モーター番号,モーター2連率,ボート番号,ボート2連率,展示タイム,体重,年齢,進入,ST
2025-04-01,芦屋,8,12:08,発売終了,6,森永淳,A1,佐賀,6.21,5.86,36,39.15,20,39.77,,52.0,44,,
2025-04-01,芦屋,9,12:39,発売終了,1,浜先真範,A2,広島,7.1,0.0,27,29.61,53,31.94,,52.5,31,,
2025-04-01,芦屋,9,12:39,発売終了,2,武富智亮,A2,佐賀,5.92,5.29,1,35.66,44,33.49,,53.0,36,,
2025-04-01,芦屋,9,12:39,発売終了,3,北川敏弘,B1,佐賀,4.06,4.54,6,36.18,33,29.02,,54.8,63,,
2025-04-01,芦屋,9,12:39,発売終了,4,山ノ内雅人,A1,福岡,5.71,6.02,48,28.77,55,33.91,,52.2,34,,
2025-04-01,芦屋,9,12:39,発売終了,5,齊藤廉,B2,福岡,2.58,1.5,54,29.56,67,32.89,,52.1,20,,
2025-04-01,芦屋,9,12:39,発売終了,6,伊藤誠二,A2,愛知,5.37,5.67,13,38.8,22,38.91,,53.1,50,,
2025-04-01,芦屋,10,13:11,発売終了,1,宗行治哉,A2,広島,6.14,5.53,2,40.89,43,31.58,,52.0,27,,
2025-04-01,芦屋,10,13:11,発売終了,2,小林一樹,A2,山口,5.48,4.38,11,39.67,19,37.89,,56.0,45,,
2025-04-01,芦屋,10,13:11,発売終了,3,安東幸治,A1,福岡,5.87,5.72,40,40.08,56,33.62,,54.4,43,,
2025-04-01,芦屋,10,13:11,発売終了,4,遠藤圭吾,B1,東京,4.88,0.0,16,30.41,28,32.56,,52.9,24,,
2025-04-01,芦屋,10,13:11,発売終了,5,原田篤志,A1,山口,6.15,6.43,4,32.79,29,38.87,,52.0,45,,
2025-04-01,芦屋,10,13:11,発売終了,6,相原利章,B1,東京,5.68,6.3,44,36.51,25,36.18,,52.0,37,,
2025-04-01,芦屋,11,13:48,発売終了,1,北中元樹,A2,滋賀,5.87,6.44,46,30.51,69,37.93,,54.4,45,,
2025-04-01,芦屋,11,13:48,発売終了,2,吉川喜継,A1,滋賀,6.45,7.37,21,35.6,58,30.57,,52.0,43,,
2025-04-01,芦屋,11,13:48,発売終了,3,小池哲也,A1,大阪,6.41,6.59,18,24.31,31,30.91,,53.7,35,,
2025-04-01,芦屋,11,13:48,発売終了,4,水原慎,B1,徳島,4.75,0.0,37,32.3,16,37.89,,51.0,41,,
2025-04-01,芦屋,11,13:48,発売終了,5,鈴木雅希,B1,東京,5.54,5.0,53,31.02,13,35.42,,52.3,29,,
2025-04-01,芦屋,11,13:48,発売終了,6,高岡竜也,A2,山口,4.81,5.74,30,39.02,23,33.06,,52.1,31,,
2025-04-01,芦屋,12,14:30,発売終了,1,妹尾忠幸,A1,岡山,6.42,6.2,49,42.97,32,36.21,,54.4,44,,
2025-04-01,芦屋,12,14:30,発売終了,2,眞鳥章太,A2,長崎,5.51,4.32,7,27.59,11,29.55,,53.2,29,,
2025-04-01,芦屋,12,14:30,発売終了,3,鶴田勇雄,A2,福岡,5.73,5.38,14,40.52,15,27.23,,53.0,36,,
2025-04-01,芦屋,12,14:30,発売終了,4,森永淳,A1,佐賀,6.21,5.86,36,39.15,20,39.77,,52.0,44,,
2025-04-01,芦屋,12,14:30,発売終了,5,岡瀬正人,A2,岡山,5.86,5.1,38,34.8,35,42.91,,52.0,50,,
2025-04-01,芦屋,12,14:30,発売終了,6,山田丈,A2,福岡,6.15,6.37,5,31.23,17,32.16,,52.0,26,,
2025-04-01,大村,1,15:15,発売終了,1,津留浩一郎,B1,長崎,5.07,4.9,49,37.87,38,39.77,,55.0,50,,
2025-04-01,大村,1,15:15,発売終了,2,小黒竜吾,B1,埼玉,3.68,3.5,48,37.57,28,37.36,,55.8,49,,
2025-04-01,大村,1,15:15,発売終了,3,長谷川親王,B1,香川,4.02,2.67,37,28.4,47,42.77,,56.7,55,,
2025-04-01,大村,1,15:15,発売終了,4,石川諒,B1,山口,4.99,6.45,43,28.0,29,36.63,,52.4,36,,
2025-04-01,大村,1,15:15,発売終了,5,豊田泰洋,B1,広島,4.15,0.0,41,33.14,63,33.14,,57.2,39,,
2025-04-01,大村,1,15:15,発売終了,6,近藤雄一郎,B1,東京,3.94,0.0,68,34.1,60,34.29,,53.2,28,,
2025-04-01,大村,2,15:45,発売終了,1,宮地博士,B1,長崎,4.11,4.9,14,33.72,23,32.75,,52.6,46,,
2025-04-01,大村,2,15:45,発売終了,2,佐々木英樹,B1,広島,4.78,4.2,32,48.0,74,31.79,,53.6,52,,
2025-04-01,大村,2,15:45,発売終了,3,齋藤達希,B1,静岡,4.15,4.12,20,36.87,65,32.56,,52.4,33,,
2025-04-01,大村,2,15:45,発売終了,4,山口亮,B1,東京,4.71,5.33,15,24.38,16,32.37,,52.4,37,,
2025-04-01,大村,2,15:45,発売終了,5,矢野真梨菜,B2,山口,4.25,0.0,40,23.6,54,28.0,,46.0,36,,
2025-04-01,大村,2,15:45,発売終了,6,池田奈津美,B1,福岡,4.83,5.02,34,31.36,15,24.85,,50.0,31,,
2025-04-01,大村,3,16:20,発売終了,1,鈴木賢一,B1,埼玉,4.91,4.89,25,31.82,57,30.86,,56.9,55,,
2025-04-01,大村,3,16:20,発売終了,2,長尾京志郎,B1,福岡,4.69,4.97,33,29.24,11,26.59,,51.5,36,,
2025-04-01,大村,3,16:20,発売終了,3,川口貴久,B1,東京,5.16,4.3,28,32.75,61,41.82,,54.4,45,,
2025-04-01,大村,3,16:20,発売終了,4,都築正治,B1,愛知,4.94,5.32,76,31.4,71,31.58,,54.4,53,,
2025-04-01,大村,3,16:20,発売終了,5,松尾基成,B1,福岡,4.4,4.57,12,24.7,19,29.27,,55.7,50,,
2025-04-01,大村,3,16:20,発売終了,6,大塚浩二,B1,静岡,4.34,0.0,58,25.45,58,34.12,,52.4,53,,
2025-04-01,大村,4,16:47,発売終了,1,村松修二,A2,広島,5.93,7.07,21,37.28,34,23.64,,55.8,34,,
2025-04-01,大村,4,16:47,発売終了,2,河野真也,A2,福岡,5.79,5.5,24,25.15,44,32.95,,52.9,35,,
2025-04-01,大村,4,16:47,発売終了,3,横井健太,B1,愛知,4.22,2.71,59,23.78,13,29.14,,57.1,49,,
2025-04-01,大村,4,16:47,発売終了,4,犬童千秋,B1,福岡,5.59,6.0,45,38.92,25,29.76,,49.2,39,,
2025-04-01,大村,4,16:47,発売終了,5,重富伸也,B1,長崎,4.42,4.37,29,40.35,33,27.92,,52.7,40,,
2025-04-01,大村,4,16:47,発売終了,6,山本梨菜,B1,佐賀,5.73,6.33,47,42.42,48,33.53,,46.5,27,,
2025-04-01,大村,5,17:16,発売終了,1,入澤友治,A2,東京,5.32,6.38,19,27.22,31,30.99,,52.4,46,,
2025-04-01,大村,5,17:16,発売終了,2,川崎智幸,A2,岡山,5.99,6.34,11,38.95,43,35.47,,52.7,57,,
2025-04-01,大村,5,17:16,発売終了,3,中島真二,B1,福岡,4.33,3.5,66,37.71,68,40.0,,52.0,43,,
2025-04-01,大村,5,17:16,発売終了,4,豊田泰洋,B1,広島,4.15,0.0,41,33.14,63,33.14,,57.2,39,,
2025-04-01,大村,5,17:16,発売終了,5,牧宏次,A1,東京,6.0,5.28,61,29.65,53,34.94,,52.4,51,,
2025-04-01,大村,5,17:16,発売終了,6,石川諒,B1,山口,4.99,6.45,43,28.0,29,36.63,,52.4,36,,
2025-04-01,大村,6,17:42,発売終了,1,竹田和哉,A1,香川,6.27,7.5,30,31.4,30,33.33,,52.4,31,,
2025-04-01,大村,6,17:42,発売終了,2,別府昌樹,A2,広島,5.7,4.93,75,33.33,39,39.77,,52.0,48,,
2025-04-01,大村,6,17:42,発売終了,3,近藤雄一郎,B1,東京,3.94,0.0,68,34.1,60,34.29,,53.2,28,,
2025-04-01,大村,6,17:42,発売終了,4,池田奈津美,B1,福岡,4.83,5.02,34,31.36,15,24.85,,50.0,31,,
2025-04-01,大村,6,17:42,発売終了,5,齋藤達希,B1,静岡,4.15,4.12,20,36.87,65,32.56,,52.4,33,,
2025-04-01,大村,6,17:42,発売終了,6,平高奈菜,A1,香川,7.29,6.21,44,31.88,40,35.84,,47.0,37,,
2025-04-01,大村,7,18:10,発売終了,1,石橋道友,A1,長崎,6.66,7.1,26,24.85,69,26.86,,52.8,43,,
2025-04-01,大村,7,18:10,発売終了,2,都築正治,B1,愛知,4.94,5.32,76,31.4,71,31.58,,54.4,53,,
2025-04-01,大村,7,18:10,発売終了,3,小黒竜吾,B1,埼玉,3.68,3.5,48,37.57,28,37.36,,55.8,49,,
2025-04-01,大村,7,18:10,発売終了,4,森永隆,A1,山口,6.71,5.39,60,38.29,27,28.4,,52.0,37,,
2025-04-01,大村,7,18:10,発売終了,5,山口亮,B1,東京,4.71,5.33,15,24.38,16,32.37,,52.4,37,,
2025-04-01,大村,7,18:10,発売終了,6,折下寛法,A2,東京,5.54,5.05,51,31.98,12,29.09,,52.4,51,,
2025-04-01,大村,8,18:40,発売終了,1,渡邉雄朗,A1,東京,6.45,5.71,71,34.29,35,24.68,,52.0,38,,
2025-04-01,大村,8,18:40,発売終了,2,松尾基成,B1,福岡,4.4,4.57,12,24.7,19,29.27,,55.7,50,,
2025-04-01,大村,8,18:40,発売終了,3,矢野真梨菜,B2,山口,4.25,0.0,40,23.6,54,28.0,,46.0,36,,
2025-04-01,大村,8,18:40,発売終了,4,河野真也,A2,福岡,5.79,5.5,24,25.15,44,32.95,,52.9,35,,
2025-04-01,大村,8,18:40,発売終了,5,長谷川親王,B1,香川,4.02,2.67,37,28.4,47,42.77,,56.7,55,,
2025-04-01,大村,8,18:40,発売終了,6,梶山涼斗,B1,佐賀,5.19,3.53,46,27.61,66,40.23,,52.0,27,,
2025-04-01,大村,9,19:10,発売終了,1,乙藤智史,A2,福岡,6.24,5.1,56,34.1,59,35.67,,54.5,40,,
2025-04-01,大村,9,19:10,発売終了,2,重富伸也,B1,長崎,4.42,4.37,29,40.35,33,27.92,,52.7,40,,
2025-04-01,大村,9,19:10,発売終了,3,宇野弥生,A2,愛知,6.07,0.0,62,44.12,45,35.67,,47.6,39,,
2025-04-01,大村,9,19:10,発売終了,4,山田佑樹,A2,岡山,5.46,4.83,38,34.68,20,34.3,,57.4,38,,
2025-04-01,大村,9,19:10,発売終了,5,川口貴久,B1,東京,5.16,4.3,28,32.75,61,41.82,,54.4,45,,
2025-04-01,大村,9,19:10,発売終了,6,入澤友治,A2,東京,5.32,6.38,19,27.22,31,30.99,,52.4,46,,
2025-04-01,大村,10,19:42,発売終了,1,平高奈菜,A1,香川,7.29,6.21,44,31.88,40,35.84,,47.0,37,,
2025-04-01,大村,10,19:42,発売終了,2,村松修二,A2,広島,5.93,7.07,21,37.28,34,23.64,,55.8,34,,
2025-04-01,大村,10,19:42,発売終了,3,石橋道友,A1,長崎,6.66,7.1,26,24.85,69,26.86,,52.8,43,,
2025-04-01,大村,10,19:42,発売終了,4,牧宏次,A1,東京,6.0,5.28,61,29.65,53,34.94,,52.4,51,,
2025-04-01,大村,10,19:42,発売終了,5,長尾京志郎,B1,福岡,4.69,4.97,33,29.24,11,26.59,,51.5,36,,
2025-04-01,大村,10,19:42,発売終了,6,別府昌樹,A2,広島,5.7,4.93,75,33.33,39,39.77,,52.0,48,,
2025-04-01,大村,11,20:12,発売終了,1,森永隆,A1,山口,6.71,5.39,60,38.29,27,28.4,,52.0,37,,
2025-04-01,大村,11,20:12,発売終了,2,山本梨菜,B1,佐賀,5.73,6.33,47,42.42,48,33.53,,46.5,27,,
2025-04-01,大村,11,20:12,発売終了,3,竹田和哉,A1,香川,6.27,7.5,30,31.4,30,33.33,,52.4,31,,
2025-04-01,大村,11,20:12,発売終了,4,渡邉雄朗,A1,東京,6.45,5.71,71,34.29,35,24.68,,52.0,38,,
2025-04-01,大村,11,20:12,発売終了,5,川崎智幸,A2,岡山,5.99,6.34,11,38.95,43,35.47,,52.7,57,,
2025-04-01,大村,11,20:12,発売終了,6,鈴木賢一,B1,埼玉,4.91,4.89,25,31.82,57,30.86,,56.9,55,,
2025-04-01,大村,12,20:42,発売終了,1,榎幸司,A2,長崎,6.24,6.11,50,27.61,49,31.25,,52.0,42,,
2025-04-01,大村,12,20:42,発売終了,2,前田聖文,A1,愛知,6.7,6.57,57,34.34,62,43.93,,52.4,36,,
2025-04-01,大村,12,20:42,発売終了,3,山本寛久,A1,岡山,6.42,5.21,69,45.61,70,36.84,,52.3,48,,
2025-04-01,大村,12,20:42,発売終了,4,小野寺智洋,A2,香川,5.0,4.89,52,39.64,55,22.09,,52.2,48,,
2025-04-01,大村,12,20:42,発売終了,5,尾崎雄二,A2,長崎,5.09,4.83,74,30.64,22,37.43,,52.0,39,,
2025-04-01,大村,12,20:42,発売終了,6,百武翔,A2,佐賀,5.48,6.09,31,35.67,37,34.88,,52.0,32,,
